t, ref_R, ref_th, Rv, thv
0.093100, 0.000000, 0.000000, 0.000047, -0.000019
0.093100, 0.000000, 0.000000, 0.000047, -0.000019
0.093150, 0.000000, 0.000000, 0.000047, -0.000019
0.093150, 0.000000, 0.000000, 0.000047, -0.000019
0.093200, 0.000000, 0.000000, 0.000047, -0.000019
0.093200, 0.000000, 0.000000, 0.000047, -0.000019
0.093250, 0.000000, 0.000000, 0.000047, -0.000019
0.093250, 0.000000, 0.000000, 0.000047, -0.000019
0.093300, 0.000000, 0.000000, 0.000047, -0.000019
0.093300, 0.000000, 0.000000, 0.000047, -0.000019
0.093350, 0.000000, 0.000000, 0.000047, -0.000019
0.093350, 0.000000, 0.000000, 0.000047, -0.000019
0.093400, 0.000000, 0.000000, 0.000047, -0.000019
0.093400, 0.000000, 0.000000, 0.000047, -0.000019
0.093450, 0.000000, 0.000000, 0.000047, -0.000019
0.093450, 0.000000, 0.000000, 0.000047, -0.000019
0.093500, 0.000000, 0.000000, 0.000047, -0.000019
0.093500, 0.000000, 0.000000, 0.000046, -0.000019
0.093550, 0.000000, 0.000000, 0.000046, -0.000019
0.093550, 0.000000, 0.000000, 0.000046, -0.000019
0.093600, 0.000000, 0.000000, 0.000046, -0.000019
0.093600, 0.000000, 0.000000, 0.000046, -0.000019
0.093650, 0.000000, 0.000000, 0.000046, -0.000019
0.093650, 0.000000, 0.000000, 0.000046, -0.000019
0.093700, 0.000000, 0.000000, 0.000046, -0.000019
0.093700, 0.000000, 0.000000, 0.000046, -0.000019
0.093750, 0.000000, 0.000000, 0.000046, -0.000019
0.093750, 0.000000, 0.000000, 0.000046, -0.000019
0.093800, 0.000000, 0.000000, 0.000046, -0.000019
0.093800, 0.000000, 0.000000, 0.000046, -0.000019
0.093850, 0.000000, 0.000000, 0.000046, -0.000019
0.093850, 0.000000, 0.000000, 0.000046, -0.000019
0.093900, 0.000000, 0.000000, 0.000046, -0.000019
0.093900, 0.000000, 0.000000, 0.000046, -0.000019
0.093950, 0.000000, 0.000000, 0.000046, -0.000019
0.093950, 0.000000, 0.000000, 0.000046, -0.000019
0.094000, 0.000000, 0.000000, 0.000046, -0.000019
0.094000, 0.000000, 0.000000, 0.000046, -0.000019
0.094050, 0.000000, 0.000000, 0.000046, -0.000019
0.094050, 0.000000, 0.000000, 0.000046, -0.000019
0.094100, 0.000000, 0.000000, 0.000046, -0.000019
0.094100, 0.000000, 0.000000, 0.000046, -0.000018
0.094150, 0.000000, 0.000000, 0.000046, -0.000018
0.094150, 0.000000, 0.000000, 0.000046, -0.000018
0.094200, 0.000000, 0.000000, 0.000046, -0.000018
0.094200, 0.000000, 0.000000, 0.000046, -0.000018
0.094250, 0.000000, 0.000000, 0.000046, -0.000018
0.094250, 0.000000, 0.000000, 0.000046, -0.000018
0.094300, 0.000000, 0.000000, 0.000046, -0.000018
0.094300, 0.000000, 0.000000, 0.000046, -0.000018
0.094350, 0.000000, 0.000000, 0.000046, -0.000018
0.094350, 0.000000, 0.000000, 0.000046, -0.000018
0.094400, 0.000000, 0.000000, 0.000046, -0.000018
0.094400, 0.000000, 0.000000, 0.000046, -0.000018
0.094450, 0.000000, 0.000000, 0.000046, -0.000018
0.094450, 0.000000, 0.000000, 0.000046, -0.000018
0.094500, 0.000000, 0.000000, 0.000046, -0.000018
0.094500, 0.000000, 0.000000, 0.000046, -0.000018
0.094550, 0.000000, 0.000000, 0.000046, -0.000018
0.094550, 0.000000, 0.000000, 0.000046, -0.000018
0.094600, 0.000000, 0.000000, 0.000046, -0.000018
0.094600, 0.000000, 0.000000, 0.000046, -0.000018
0.094650, 0.000000, 0.000000, 0.000046, -0.000018
0.094650, 0.000000, 0.000000, 0.000046, -0.000018
0.094700, 0.000000, 0.000000, 0.000046, -0.000018
0.094700, 0.000000, 0.000000, 0.000046, -0.000018
0.094750, 0.000000, 0.000000, 0.000046, -0.000018
0.094750, 0.000000, 0.000000, 0.000046, -0.000018
0.094800, 0.000000, 0.000000, 0.000046, -0.000018
0.094800, 0.000000, 0.000000, 0.000046, -0.000018
0.094850, 0.000000, 0.000000, 0.000046, -0.000018
0.094850, 0.000000, 0.000000, 0.000046, -0.000018
0.094900, 0.000000, 0.000000, 0.000046, -0.000018
0.094900, 0.000000, 0.000000, 0.000046, -0.000018
0.094950, 0.000000, 0.000000, 0.000046, -0.000018
0.094950, 0.000000, 0.000000, 0.000046, -0.000018
0.095000, 0.000000, 0.000000, 0.000046, -0.000018
0.095000, 0.000000, 0.000000, 0.000046, -0.000018
0.095050, 0.000000, 0.000000, 0.000046, -0.000018
0.095050, 0.000000, 0.000000, 0.000046, -0.000018
0.095100, 0.000000, 0.000000, 0.000046, -0.000018
0.095100, 0.000000, 0.000000, 0.000046, -0.000018
0.095150, 0.000000, 0.000000, 0.000046, -0.000018
0.095150, 0.000000, 0.000000, 0.000046, -0.000018
0.095200, 0.000000, 0.000000, 0.000046, -0.000018
0.095200, 0.000000, 0.000000, 0.000046, -0.000018
0.095250, 0.000000, 0.000000, 0.000046, -0.000018
0.095250, 0.000000, 0.000000, 0.000046, -0.000018
0.095300, 0.000000, 0.000000, 0.000046, -0.000018
0.095300, 0.000000, 0.000000, 0.000046, -0.000018
0.095350, 0.000000, 0.000000, 0.000046, -0.000018
0.095350, 0.000000, 0.000000, 0.000046, -0.000018
0.095400, 0.000000, 0.000000, 0.000046, -0.000018
0.095400, 0.000000, 0.000000, 0.000046, -0.000018
0.095450, 0.000000, 0.000000, 0.000046, -0.000018
0.095450, 0.000000, 0.000000, 0.000046, -0.000018
0.095500, 0.000000, 0.000000, 0.000046, -0.000018
0.095500, 0.000000, 0.000000, 0.000046, -0.000018
0.095550, 0.000000, 0.000000, 0.000046, -0.000018
0.095550, 0.000000, 0.000000, 0.000046, -0.000018
0.095600, 0.000000, 0.000000, 0.000046, -0.000018
0.095600, 0.000000, 0.000000, 0.000046, -0.000018
0.095650, 0.000000, 0.000000, 0.000046, -0.000018
0.095650, 0.000000, 0.000000, 0.000046, -0.000018
0.095700, 0.000000, 0.000000, 0.000046, -0.000018
0.095700, 0.000000, 0.000000, 0.000046, -0.000018
0.095750, 0.000000, 0.000000, 0.000046, -0.000018
0.095750, 0.000000, 0.000000, 0.000046, -0.000018
0.095800, 0.000000, 0.000000, 0.000046, -0.000018
0.095800, 0.000000, 0.000000, 0.000046, -0.000018
0.095850, 0.000000, 0.000000, 0.000046, -0.000018
0.095850, 0.000000, 0.000000, 0.000046, -0.000018
0.095900, 0.000000, 0.000000, 0.000046, -0.000018
0.095900, 0.000000, 0.000000, 0.000046, -0.000018
0.095950, 0.000000, 0.000000, 0.000046, -0.000018
0.095950, 0.000000, 0.000000, 0.000046, -0.000018
0.096000, 0.000000, 0.000000, 0.000046, -0.000018
0.096000, 0.000000, 0.000000, 0.000046, -0.000018
0.096050, 0.000000, 0.000000, 0.000046, -0.000018
0.096050, 0.000000, 0.000000, 0.000046, -0.000018
0.096100, 0.000000, 0.000000, 0.000046, -0.000018
0.096100, 0.000000, 0.000000, 0.000046, -0.000018
0.096150, 0.000000, 0.000000, 0.000046, -0.000018
0.096150, 0.000000, 0.000000, 0.000046, -0.000018
0.096200, 0.000000, 0.000000, 0.000046, -0.000018
0.096200, 0.000000, 0.000000, 0.000045, -0.000017
0.096250, 0.000000, 0.000000, 0.000045, -0.000017
0.096250, 0.000000, 0.000000, 0.000045, -0.000017
0.096300, 0.000000, 0.000000, 0.000045, -0.000017
0.096300, 0.000000, 0.000000, 0.000045, -0.000017
0.096350, 0.000000, 0.000000, 0.000045, -0.000017
0.096350, 0.000000, 0.000000, 0.000045, -0.000017
0.096400, 0.000000, 0.000000, 0.000045, -0.000017
0.096400, 0.000000, 0.000000, 0.000045, -0.000017
0.096450, 0.000000, 0.000000, 0.000045, -0.000017
0.096450, 0.000000, 0.000000, 0.000045, -0.000017
0.096500, 0.000000, 0.000000, 0.000045, -0.000017
0.096500, 0.000000, 0.000000, 0.000045, -0.000017
0.096550, 0.000000, 0.000000, 0.000045, -0.000017
0.096550, 0.000000, 0.000000, 0.000045, -0.000017
0.096600, 0.000000, 0.000000, 0.000045, -0.000017
0.096600, 0.000000, 0.000000, 0.000045, -0.000017
0.096650, 0.000000, 0.000000, 0.000045, -0.000017
0.096650, 0.000000, 0.000000, 0.000045, -0.000017
0.096700, 0.000000, 0.000000, 0.000045, -0.000017
0.096700, 0.000000, 0.000000, 0.000045, -0.000017
0.096750, 0.000000, 0.000000, 0.000045, -0.000017
0.096750, 0.000000, 0.000000, 0.000045, -0.000017
0.096800, 0.000000, 0.000000, 0.000045, -0.000017
0.096800, 0.000000, 0.000000, 0.000045, -0.000017
0.096850, 0.000000, 0.000000, 0.000045, -0.000017
0.096850, 0.000000, 0.000000, 0.000045, -0.000017
0.096900, 0.000000, 0.000000, 0.000045, -0.000017
0.096900, 0.000000, 0.000000, 0.000045, -0.000017
0.096950, 0.000000, 0.000000, 0.000045, -0.000017
0.096950, 0.000000, 0.000000, 0.000045, -0.000017
0.097000, 0.000000, 0.000000, 0.000045, -0.000017
0.097000, 0.000000, 0.000000, 0.000045, -0.000017
0.097050, 0.000000, 0.000000, 0.000045, -0.000017
0.097050, 0.000000, 0.000000, 0.000045, -0.000017
0.097100, 0.000000, 0.000000, 0.000045, -0.000017
0.097100, 0.000000, 0.000000, 0.000045, -0.000017
0.097150, 0.000000, 0.000000, 0.000045, -0.000017
0.097150, 0.000000, 0.000000, 0.000045, -0.000017
0.097200, 0.000000, 0.000000, 0.000045, -0.000017
0.097200, 0.000000, 0.000000, 0.000045, -0.000017
0.097250, 0.000000, 0.000000, 0.000045, -0.000017
0.097250, 0.000000, 0.000000, 0.000045, -0.000017
0.097300, 0.000000, 0.000000, 0.000045, -0.000017
0.097300, 0.000000, 0.000000, 0.000045, -0.000017
0.097350, 0.000000, 0.000000, 0.000045, -0.000017
0.097350, 0.000000, 0.000000, 0.000045, -0.000017
0.097400, 0.000000, 0.000000, 0.000045, -0.000017
0.097400, 0.000000, 0.000000, 0.000045, -0.000017
0.097450, 0.000000, 0.000000, 0.000045, -0.000017
0.097450, 0.000000, 0.000000, 0.000045, -0.000017
0.097500, 0.000000, 0.000000, 0.000045, -0.000017
0.097500, 0.000000, 0.000000, 0.000045, -0.000017
0.097550, 0.000000, 0.000000, 0.000045, -0.000017
0.097550, 0.000000, 0.000000, 0.000045, -0.000017
0.097600, 0.000000, 0.000000, 0.000045, -0.000017
0.097600, 0.000000, 0.000000, 0.000045, -0.000017
0.097650, 0.000000, 0.000000, 0.000045, -0.000017
0.097650, 0.000000, 0.000000, 0.000045, -0.000017
0.097700, 0.000000, 0.000000, 0.000045, -0.000017
0.097700, 0.000000, 0.000000, 0.000045, -0.000017
0.097750, 0.000000, 0.000000, 0.000045, -0.000017
0.097750, 0.000000, 0.000000, 0.000045, -0.000017
0.097800, 0.000000, 0.000000, 0.000045, -0.000017
0.097800, 0.000000, 0.000000, 0.000045, -0.000017
0.097850, 0.000000, 0.000000, 0.000045, -0.000017
0.097850, 0.000000, 0.000000, 0.000045, -0.000017
0.097900, 0.000000, 0.000000, 0.000045, -0.000017
0.097900, 0.000000, 0.000000, 0.000045, -0.000017
0.097950, 0.000000, 0.000000, 0.000045, -0.000017
0.097950, 0.000000, 0.000000, 0.000045, -0.000017
0.098000, 0.000000, 0.000000, 0.000045, -0.000017
0.098000, 0.000000, 0.000000, 0.000045, -0.000017
0.098050, 0.000000, 0.000000, 0.000045, -0.000017
0.098050, 0.000000, 0.000000, 0.000045, -0.000017
0.098100, 0.000000, 0.000000, 0.000045, -0.000017
0.098100, 0.000000, 0.000000, 0.000045, -0.000017
0.098150, 0.000000, 0.000000, 0.000045, -0.000017
0.098150, 0.000000, 0.000000, 0.000045, -0.000017
0.098200, 0.000000, 0.000000, 0.000045, -0.000017
0.098200, 0.000000, 0.000000, 0.000045, -0.000017
0.098250, 0.000000, 0.000000, 0.000045, -0.000017
0.098250, 0.000000, 0.000000, 0.000045, -0.000017
0.098300, 0.000000, 0.000000, 0.000045, -0.000017
0.098300, 0.000000, 0.000000, 0.000045, -0.000017
0.098350, 0.000000, 0.000000, 0.000045, -0.000017
0.098350, 0.000000, 0.000000, 0.000045, -0.000017
0.098400, 0.000000, 0.000000, 0.000045, -0.000017
0.098400, 0.000000, 0.000000, 0.000045, -0.000016
0.098450, 0.000000, 0.000000, 0.000045, -0.000016
0.098450, 0.000000, 0.000000, 0.000045, -0.000016
0.098500, 0.000000, 0.000000, 0.000045, -0.000016
0.098500, 0.000000, 0.000000, 0.000045, -0.000016
0.098550, 0.000000, 0.000000, 0.000045, -0.000016
0.098550, 0.000000, 0.000000, 0.000045, -0.000016
0.098600, 0.000000, 0.000000, 0.000045, -0.000016
0.098600, 0.000000, 0.000000, 0.000045, -0.000016
0.098650, 0.000000, 0.000000, 0.000045, -0.000016
0.098650, 0.000000, 0.000000, 0.000045, -0.000016
0.098700, 0.000000, 0.000000, 0.000045, -0.000016
0.098700, 0.000000, 0.000000, 0.000045, -0.000016
0.098750, 0.000000, 0.000000, 0.000045, -0.000016
0.098750, 0.000000, 0.000000, 0.000045, -0.000016
0.098800, 0.000000, 0.000000, 0.000045, -0.000016
0.098800, 0.000000, 0.000000, 0.000045, -0.000016
0.098850, 0.000000, 0.000000, 0.000045, -0.000016
0.098850, 0.000000, 0.000000, 0.000045, -0.000016
0.098900, 0.000000, 0.000000, 0.000045, -0.000016
0.098900, 0.000000, 0.000000, 0.000044, -0.000016
0.098950, 0.000000, 0.000000, 0.000044, -0.000016
0.098950, 0.000000, 0.000000, 0.000044, -0.000016
0.099000, 0.000000, 0.000000, 0.000044, -0.000016
0.099000, 0.000000, 0.000000, 0.000044, -0.000016
0.099050, 0.000000, 0.000000, 0.000044, -0.000016
0.099050, 0.000000, 0.000000, 0.000044, -0.000016
0.099100, 0.000000, 0.000000, 0.000044, -0.000016
0.099100, 0.000000, 0.000000, 0.000044, -0.000016
0.099150, 0.000000, 0.000000, 0.000044, -0.000016
0.099150, 0.000000, 0.000000, 0.000044, -0.000016
0.099200, 0.000000, 0.000000, 0.000044, -0.000016
0.099200, 0.000000, 0.000000, 0.000044, -0.000016
0.099250, 0.000000, 0.000000, 0.000044, -0.000016
0.099250, 0.000000, 0.000000, 0.000044, -0.000016
0.099300, 0.000000, 0.000000, 0.000044, -0.000016
0.099300, 0.000000, 0.000000, 0.000044, -0.000016
0.099350, 0.000000, 0.000000, 0.000044, -0.000016
0.099350, 0.000000, 0.000000, 0.000044, -0.000016
0.099400, 0.000000, 0.000000, 0.000044, -0.000016
0.099400, 0.000000, 0.000000, 0.000044, -0.000016
0.099450, 0.000000, 0.000000, 0.000044, -0.000016
0.099450, 0.000000, 0.000000, 0.000044, -0.000016
0.099500, 0.000000, 0.000000, 0.000044, -0.000016
0.099500, 0.000000, 0.000000, 0.000044, -0.000016
0.099550, 0.000000, 0.000000, 0.000044, -0.000016
0.099550, 0.000000, 0.000000, 0.000044, -0.000016
0.099600, 0.000000, 0.000000, 0.000044, -0.000016
0.099600, 0.000000, 0.000000, 0.000044, -0.000016
0.099650, 0.000000, 0.000000, 0.000044, -0.000016
0.099650, 0.000000, 0.000000, 0.000044, -0.000016
0.099700, 0.000000, 0.000000, 0.000044, -0.000016
0.099700, 0.000000, 0.000000, 0.000044, -0.000016
0.099750, 0.000000, 0.000000, 0.000044, -0.000016
0.099750, 0.000000, 0.000000, 0.000044, -0.000016
0.099800, 0.000000, 0.000000, 0.000044, -0.000016
0.099800, 0.000000, 0.000000, 0.000044, -0.000016
0.099850, 0.000000, 0.000000, 0.000044, -0.000016
0.099850, 0.000000, 0.000000, 0.000044, -0.000016
0.099900, 0.000000, 0.000000, 0.000044, -0.000016
0.099900, 0.000000, 0.000000, 0.000044, -0.000016
0.099950, 0.000000, 0.000000, 0.000044, -0.000016
0.099950, 0.000000, 0.000000, 0.000044, -0.000016
0.100000, 0.000000, 0.000000, 0.000044, -0.000016
0.100000, 0.000000, 0.000000, 0.000044, -0.000016
0.100050, 0.000000, 0.000000, 0.000044, -0.000016
0.100050, 0.000000, 0.000000, 0.000044, -0.000016
0.100100, 0.000000, 0.000000, 0.000044, -0.000016
0.100100, 0.000000, 0.000000, 0.000044, -0.000016
0.100150, 0.000000, 0.000000, 0.000044, -0.000016
0.100150, 0.000000, 0.000000, 0.000044, -0.000016
0.100200, 0.000000, 0.000000, 0.000044, -0.000016
0.100200, 0.000000, 0.000000, 0.000044, -0.000016
0.100250, 0.000000, 0.000000, 0.000044, -0.000016
0.100250, 0.000000, 0.000000, 0.000044, -0.000016
0.100300, 0.000000, 0.000000, 0.000044, -0.000016
0.100300, 0.000000, 0.000000, 0.000044, -0.000016
0.100350, 0.000000, 0.000000, 0.000044, -0.000016
0.100350, 0.000000, 0.000000, 0.000044, -0.000016
0.100400, 0.000000, 0.000000, 0.000044, -0.000016
0.100400, 0.000000, 0.000000, 0.000044, -0.000016
0.100450, 0.000000, 0.000000, 0.000044, -0.000016
0.100450, 0.000000, 0.000000, 0.000044, -0.000016
0.100500, 0.000000, 0.000000, 0.000044, -0.000016
0.100500, 0.000000, 0.000000, 0.000044, -0.000016
0.100550, 0.000000, 0.000000, 0.000044, -0.000016
0.100550, 0.000000, 0.000000, 0.000044, -0.000016
0.100600, 0.000000, 0.000000, 0.000044, -0.000016
0.100600, 0.000000, 0.000000, 0.000044, -0.000016
0.100650, 0.000000, 0.000000, 0.000044, -0.000016
0.100650, 0.000000, 0.000000, 0.000044, -0.000016
0.100700, 0.000000, 0.000000, 0.000044, -0.000016
0.100700, 0.000000, 0.000000, 0.000044, -0.000015
0.100750, 0.000000, 0.000000, 0.000044, -0.000015
0.100750, 0.000000, 0.000000, 0.000044, -0.000015
0.100800, 0.000000, 0.000000, 0.000044, -0.000015
0.100800, 0.000000, 0.000000, 0.000044, -0.000015
0.100850, 0.000000, 0.000000, 0.000044, -0.000015
0.100850, 0.000000, 0.000000, 0.000044, -0.000015
0.100900, 0.000000, 0.000000, 0.000044, -0.000015
0.100900, 0.000000, 0.000000, 0.000044, -0.000015
0.100950, 0.000000, 0.000000, 0.000044, -0.000015
0.100950, 0.000000, 0.000000, 0.000044, -0.000015
0.101000, 0.000000, 0.000000, 0.000044, -0.000015
0.101000, 0.000000, 0.000000, 0.000044, -0.000015
0.101050, 0.000000, 0.000000, 0.000044, -0.000015
0.101050, 0.000000, 0.000000, 0.000044, -0.000015
0.101100, 0.000000, 0.000000, 0.000044, -0.000015
0.101100, 0.000000, 0.000000, 0.000044, -0.000015
0.101150, 0.000000, 0.000000, 0.000044, -0.000015
0.101150, 0.000000, 0.000000, 0.000044, -0.000015
0.101200, 0.000000, 0.000000, 0.000044, -0.000015
0.101200, 0.000000, 0.000000, 0.000044, -0.000015
0.101250, 0.000000, 0.000000, 0.000044, -0.000015
0.101250, 0.000000, 0.000000, 0.000044, -0.000015
0.101300, 0.000000, 0.000000, 0.000044, -0.000015
0.101300, 0.000000, 0.000000, 0.000044, -0.000015
0.101350, 0.000000, 0.000000, 0.000044, -0.000015
0.101350, 0.000000, 0.000000, 0.000044, -0.000015
0.101400, 0.000000, 0.000000, 0.000044, -0.000015
0.101400, 0.000000, 0.000000, 0.000044, -0.000015
0.101450, 0.000000, 0.000000, 0.000044, -0.000015
0.101450, 0.000000, 0.000000, 0.000044, -0.000015
0.101500, 0.000000, 0.000000, 0.000044, -0.000015
0.101500, 0.000000, 0.000000, 0.000044, -0.000015
0.101550, 0.000000, 0.000000, 0.000044, -0.000015
0.101550, 0.000000, 0.000000, 0.000044, -0.000015
0.101600, 0.000000, 0.000000, 0.000044, -0.000015
0.101600, 0.000000, 0.000000, 0.000044, -0.000015
0.101650, 0.000000, 0.000000, 0.000044, -0.000015
0.101650, 0.000000, 0.000000, 0.000044, -0.000015
0.101700, 0.000000, 0.000000, 0.000044, -0.000015
0.101700, 0.000000, 0.000000, 0.000043, -0.000015
0.101750, 0.000000, 0.000000, 0.000043, -0.000015
0.101750, 0.000000, 0.000000, 0.000043, -0.000015
0.101800, 0.000000, 0.000000, 0.000043, -0.000015
0.101800, 0.000000, 0.000000, 0.000043, -0.000015
0.101850, 0.000000, 0.000000, 0.000043, -0.000015
0.101850, 0.000000, 0.000000, 0.000043, -0.000015
0.101900, 0.000000, 0.000000, 0.000043, -0.000015
0.101900, 0.000000, 0.000000, 0.000043, -0.000015
0.101950, 0.000000, 0.000000, 0.000043, -0.000015
0.101950, 0.000000, 0.000000, 0.000043, -0.000015
0.102000, 0.000000, 0.000000, 0.000043, -0.000015
0.102000, 0.000000, 0.000000, 0.000043, -0.000015
0.102050, 0.000000, 0.000000, 0.000043, -0.000015
0.102050, 0.000000, 0.000000, 0.000043, -0.000015
0.102100, 0.000000, 0.000000, 0.000043, -0.000015
0.102100, 0.000000, 0.000000, 0.000043, -0.000015
0.102150, 0.000000, 0.000000, 0.000043, -0.000015
0.102150, 0.000000, 0.000000, 0.000043, -0.000015
0.102200, 0.000000, 0.000000, 0.000043, -0.000015
0.102200, 0.000000, 0.000000, 0.000043, -0.000015
0.102250, 0.000000, 0.000000, 0.000043, -0.000015
0.102250, 0.000000, 0.000000, 0.000043, -0.000015
0.102300, 0.000000, 0.000000, 0.000043, -0.000015
0.102300, 0.000000, 0.000000, 0.000043, -0.000015
0.102350, 0.000000, 0.000000, 0.000043, -0.000015
0.102350, 0.000000, 0.000000, 0.000043, -0.000015
0.102400, 0.000000, 0.000000, 0.000043, -0.000015
0.102400, 0.000000, 0.000000, 0.000043, -0.000015
0.102450, 0.000000, 0.000000, 0.000043, -0.000015
0.102450, 0.000000, 0.000000, 0.000043, -0.000015
0.102500, 0.000000, 0.000000, 0.000043, -0.000015
0.102500, 0.000000, 0.000000, 0.000043, -0.000015
0.102550, 0.000000, 0.000000, 0.000043, -0.000015
0.102550, 0.000000, 0.000000, 0.000043, -0.000015
0.102600, 0.000000, 0.000000, 0.000043, -0.000015
0.102600, 0.000000, 0.000000, 0.000043, -0.000015
0.102650, 0.000000, 0.000000, 0.000043, -0.000015
0.102650, 0.000000, 0.000000, 0.000043, -0.000015
0.102700, 0.000000, 0.000000, 0.000043, -0.000015
0.102700, 0.000000, 0.000000, 0.000043, -0.000015
0.102750, 0.000000, 0.000000, 0.000043, -0.000015
0.102750, 0.000000, 0.000000, 0.000043, -0.000015
0.102800, 0.000000, 0.000000, 0.000043, -0.000015
0.102800, 0.000000, 0.000000, 0.000043, -0.000015
0.102850, 0.000000, 0.000000, 0.000043, -0.000015
0.102850, 0.000000, 0.000000, 0.000043, -0.000015
0.102900, 0.000000, 0.000000, 0.000043, -0.000015
0.102900, 0.000000, 0.000000, 0.000043, -0.000015
0.102950, 0.000000, 0.000000, 0.000043, -0.000015
0.102950, 0.000000, 0.000000, 0.000043, -0.000015
0.103000, 0.000000, 0.000000, 0.000043, -0.000015
0.103000, 0.000000, 0.000000, 0.000043, -0.000015
0.103050, 0.000000, 0.000000, 0.000043, -0.000015
0.103050, 0.000000, 0.000000, 0.000043, -0.000015
0.103100, 0.000000, 0.000000, 0.000043, -0.000015
0.103100, 0.000000, 0.000000, 0.000043, -0.000014
0.103150, 0.000000, 0.000000, 0.000043, -0.000014
0.103150, 0.000000, 0.000000, 0.000043, -0.000014
0.103200, 0.000000, 0.000000, 0.000043, -0.000014
0.103200, 0.000000, 0.000000, 0.000043, -0.000014
0.103250, 0.000000, 0.000000, 0.000043, -0.000014
0.103250, 0.000000, 0.000000, 0.000043, -0.000014
0.103300, 0.000000, 0.000000, 0.000043, -0.000014
0.103300, 0.000000, 0.000000, 0.000043, -0.000014
0.103350, 0.000000, 0.000000, 0.000043, -0.000014
0.103350, 0.000000, 0.000000, 0.000043, -0.000014
0.103400, 0.000000, 0.000000, 0.000043, -0.000014
0.103400, 0.000000, 0.000000, 0.000043, -0.000014
0.103450, 0.000000, 0.000000, 0.000043, -0.000014
0.103450, 0.000000, 0.000000, 0.000043, -0.000014
0.103500, 0.000000, 0.000000, 0.000043, -0.000014
0.103500, 0.000000, 0.000000, 0.000043, -0.000014
